reset,minValue,maxValue,error,kp,ki,kd,tf,DT,I0,EFilt,PTerm,ITerm_in,ITerm_upd,ITerm_sat,DTerm,raw,result
0,0,-300,0,-300,300,-600,7.9999999999999991,300,-600,nan,-0,-997.98363027176742,-997.98363027176742,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,7.9999999999999991,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,7.9999999999920002,300,-600,nan,-0,-997.91856767202739,-997.91856767202739,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,7.9999999999920002,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,10.332000000000001,300,-600,nan,-0,-997.99380797736228,-997.99380797736228,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,10.332000000000001,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-10.332000000000001,300,-600,nan,-0,-997.93333668902449,-997.93333668902449,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-10.332000000000001,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,20.664000000000001,300,-600,nan,-0,-998.0055818260804,-998.0055818260804,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,20.664000000000001,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-20.664000000000001,300,-600,nan,-0,-997.82079575879789,-997.82079575879789,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-20.664000000000001,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,30.996000000000002,300,-600,nan,-0,-998.02222853076785,-998.02222853076785,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,30.996000000000002,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,10.332000000000003,300,-600,nan,-0,-997.96935365326635,-997.96935365326635,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,10.332000000000003,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,10.331999999999999,300,-600,nan,-0,-998.03360458868713,-998.03360458868713,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,10.331999999999999,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,10.331999999989669,300,-600,nan,-0,-998.00289665656339,-998.00289665656339,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,10.331999999989669,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,14.51,300,-600,nan,-0,-997.888169042963,-997.888169042963,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,14.51,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-14.51,300,-600,nan,-0,-997.95311156816706,-997.95311156816706,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-14.51,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,29.02,300,-600,nan,-0,-997.79628063500161,-997.79628063500161,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,29.02,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-29.02,300,-600,nan,-0,-997.8251208708657,-997.8251208708657,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-29.02,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,43.530000000000001,300,-600,nan,-0,-997.9720966096495,-997.9720966096495,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,43.530000000000001,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,14.510000000000002,300,-600,nan,-0,-997.8998905168969,-997.8998905168969,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,14.510000000000002,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,14.509999999999998,300,-600,nan,-0,-997.94143606867488,-997.94143606867488,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,14.509999999999998,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,14.509999999985491,300,-600,nan,-0,-997.88840716749041,-997.88840716749041,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,14.509999999985491,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,42,300,-600,nan,-0,-997.83100227959085,-997.83100227959085,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,42,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-42,300,-600,nan,-0,-997.82779593847442,-997.82779593847442,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-42,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,84,300,-600,nan,-0,-997.9684009426353,-997.9684009426353,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,84,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-84,300,-600,nan,-0,-997.81844725517828,-997.81844725517828,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-84,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,126,300,-600,nan,-0,-997.91237562974266,-997.91237562974266,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,126,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,42.000000000000007,300,-600,nan,-0,-997.81007483506357,-997.81007483506357,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,42.000000000000007,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,41.999999999999993,300,-600,nan,-0,-997.91918810475408,-997.91918810475408,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,41.999999999999993,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,41.999999999958,300,-600,nan,-0,-997.93736696674137,-997.93736696674137,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,41.999999999958,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,43,300,-600,nan,-0,-997.90343940839841,-997.90343940839841,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,43,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-43,300,-600,nan,-0,-997.99561834318274,-997.99561834318274,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-43,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,86,300,-600,nan,-0,-997.89772172948415,-997.89772172948415,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,86,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-86,300,-600,nan,-0,-997.97723175393151,-997.97723175393151,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-86,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,129,300,-600,nan,-0,-998.02792775968351,-998.02792775968351,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,129,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,43.000000000000007,300,-600,nan,-0,-997.87576825368228,-997.87576825368228,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,43.000000000000007,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,42.999999999999993,300,-600,nan,-0,-997.87822605172948,-997.87822605172948,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,42.999999999999993,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,42.999999999956998,300,-600,nan,-0,-997.84582793227537,-997.84582793227537,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,42.999999999956998,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,44,300,-600,nan,-0,-998.04853982097552,-998.04853982097552,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,44,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-44,300,-600,nan,-0,-997.81495689660244,-997.81495689660244,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-44,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,88,300,-600,nan,-0,-997.81873145877103,-997.81873145877103,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,88,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-88,300,-600,nan,-0,-997.95148816493293,-997.95148816493293,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-88,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,132,300,-600,nan,-0,-997.92825419263397,-997.92825419263397,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,132,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,44.000000000000007,300,-600,nan,-0,-997.81806242762855,-997.81806242762855,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,44.000000000000007,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,43.999999999999993,300,-600,nan,-0,-997.94487477692121,-997.94487477692121,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,43.999999999999993,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,43.999999999956003,300,-600,nan,-0,-998.04399348831248,-998.04399348831248,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,43.999999999956003,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,45,300,-600,nan,-0,-997.9425689741762,-997.9425689741762,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,45,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-45,300,-600,nan,-0,-997.92576188350097,-997.92576188350097,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-45,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,90,300,-600,nan,-0,-997.94181909246981,-997.94181909246981,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,90,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-90,300,-600,nan,-0,-997.97537797661028,-997.97537797661028,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-90,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,135,300,-600,nan,-0,-997.99634812053637,-997.99634812053637,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,135,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,45.000000000000007,300,-600,nan,-0,-997.8963323188724,-997.8963323188724,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,45.000000000000007,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,44.999999999999993,300,-600,nan,-0,-997.99135216497291,-997.99135216497291,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,44.999999999999993,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,44.999999999955001,300,-600,nan,-0,-997.87021052359319,-997.87021052359319,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,44.999999999955001,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,47,300,-600,nan,-0,-997.90070545628544,-997.90070545628544,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,47,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-47,300,-600,nan,-0,-997.96097190903686,-997.96097190903686,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-47,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,94,300,-600,nan,-0,-997.96681448128095,-997.96681448128095,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,94,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-94,300,-600,nan,-0,-997.99867229817619,-997.99867229817619,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-94,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,141,300,-600,nan,-0,-997.91049560578506,-997.91049560578506,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,141,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,47.000000000000007,300,-600,nan,-0,-997.98069460231534,-997.98069460231534,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,47.000000000000007,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,46.999999999999993,300,-600,nan,-0,-997.99202947032938,-997.99202947032938,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,46.999999999999993,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,46.999999999952998,300,-600,nan,-0,-997.93536093788703,-997.93536093788703,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,46.999999999952998,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,48,300,-600,nan,-0,-997.8229382549705,-997.8229382549705,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,48,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-48,300,-600,nan,-0,-997.87176089576542,-997.87176089576542,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-48,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,96,300,-600,nan,-0,-997.93364626198183,-997.93364626198183,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,96,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-96,300,-600,nan,-0,-998.04733407128197,-998.04733407128197,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-96,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,144,300,-600,nan,-0,-997.93680787195967,-997.93680787195967,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,144,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,48.000000000000007,300,-600,nan,-0,-997.85378670445095,-997.85378670445095,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,48.000000000000007,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,47.999999999999993,300,-600,nan,-0,-997.93750720645278,-997.93750720645278,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,47.999999999999993,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,47.999999999952003,300,-600,nan,-0,-997.88889115326958,-997.88889115326958,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,47.999999999952003,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,100,300,-600,nan,-0,-997.845609732968,-997.845609732968,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,100,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-100,300,-600,nan,-0,-997.92725086008977,-997.92725086008977,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-100,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,200,300,-600,nan,-0,-997.85640016278626,-997.85640016278626,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,200,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-200,300,-600,nan,-0,-997.85044321845908,-997.85044321845908,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-200,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,300,300,-600,nan,-0,-997.88551403428812,-997.88551403428812,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,300,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,100.00000000000001,300,-600,nan,-0,-997.86984467568061,-997.86984467568061,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,100.00000000000001,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,99.999999999999986,300,-600,nan,-0,-997.95769587964458,-997.95769587964458,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,99.999999999999986,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,99.999999999899998,300,-600,nan,-0,-997.90861166800642,-997.90861166800642,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,99.999999999899998,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,120,300,-600,nan,-0,-998.00758809443766,-998.00758809443766,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,120,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-120,300,-600,nan,-0,-997.89851009778545,-997.89851009778545,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-120,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,240,300,-600,nan,-0,-997.89645273331041,-997.89645273331041,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,240,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-240,300,-600,nan,-0,-997.81166134640068,-997.81166134640068,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-240,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,360,300,-600,nan,-0,-997.8231731973367,-997.8231731973367,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,360,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,120.00000000000001,300,-600,nan,-0,-997.86214743095422,-997.86214743095422,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,120.00000000000001,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,119.99999999999999,300,-600,nan,-0,-997.85030275487316,-997.85030275487316,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,119.99999999999999,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,119.99999999988,300,-600,nan,-0,-997.94823188657438,-997.94823188657438,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,119.99999999988,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,121,300,-600,nan,-0,-997.86069856668007,-997.86069856668007,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,121,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-121,300,-600,nan,-0,-998.00808842298909,-998.00808842298909,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-121,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,242,300,-600,nan,-0,-997.85681976837986,-997.85681976837986,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,242,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-242,300,-600,nan,-0,-997.84673065897289,-997.84673065897289,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-242,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,363,300,-600,nan,-0,-998.04328735794002,-998.04328735794002,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,363,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,121.00000000000001,300,-600,nan,-0,-997.88114306127989,-997.88114306127989,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,121.00000000000001,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,120.99999999999999,300,-600,nan,-0,-997.90939689674735,-997.90939689674735,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,120.99999999999999,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,120.99999999987899,300,-600,nan,-0,-997.85102632698647,-997.85102632698647,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,120.99999999987899,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,122,300,-600,nan,-0,-997.97407190233037,-997.97407190233037,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,122,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-122,300,-600,nan,-0,-997.92027383629886,-997.92027383629886,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-122,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,244,300,-600,nan,-0,-997.98834320797334,-997.98834320797334,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,244,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-244,300,-600,nan,-0,-998.01191495221326,-998.01191495221326,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-244,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,366,300,-600,nan,-0,-997.8393767845273,-997.8393767845273,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,366,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,122.00000000000001,300,-600,nan,-0,-997.95624503311478,-997.95624503311478,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,122.00000000000001,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,121.99999999999999,300,-600,nan,-0,-997.83576097385776,-997.83576097385776,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,121.99999999999999,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,121.999999999878,300,-600,nan,-0,-997.81421061069557,-997.81421061069557,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,121.999999999878,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-360,300,-600,nan,-0,-997.83119092406378,-997.83119092406378,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-360,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,720,300,-600,nan,-0,-997.88997115657355,-997.88997115657355,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,720,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-720,300,-600,nan,-0,-998.01153145750004,-998.01153145750004,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-720,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,360.00000000000006,300,-600,nan,-0,-997.84922458143114,-997.84922458143114,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,360.00000000000006,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,359.99999999999994,300,-600,nan,-0,-997.91020277813561,-997.91020277813561,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,359.99999999999994,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,359.99999999964001,300,-600,nan,-0,-997.86758840603613,-997.86758840603613,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,359.99999999964001,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,500,300,-600,nan,-0,-997.85373651708335,-997.85373651708335,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,500,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-500,300,-600,nan,-0,-997.93024094335624,-997.93024094335624,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-500,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,1000,300,-600,nan,-0,-997.86419509603002,-997.86419509603002,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,1000,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,-1000,300,-600,nan,-0,-997.87360590396577,-997.87360590396577,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,-1000,300,-600,-0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,500.00000000000006,300,-600,nan,-0,-997.94505075623329,-997.94505075623329,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,500.00000000000006,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,499.99999999999994,300,-600,nan,-0,-997.80054556560742,-997.80054556560742,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,499.99999999999994,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0,-300,0,-300,300,-600,499.99999999950001,300,-600,nan,-0,-997.86932167034092,-997.86932167034092,-300,nan,nan,-300
1,0,-300,0,-300,300,-600,499.99999999950001,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,1,-300,0,-300,300,-600,600,300,-600,nan,-0,-997.87813175498218,-997.87813175498218,-300,nan,nan,-300
1,1,-300,0,-300,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-1,-300,0,-300,300,-600,600,300,-600,nan,-0,-997.83740541932627,-997.83740541932627,-300,nan,nan,-300
1,-1,-300,0,-300,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,2,-300,0,-300,300,-600,600,300,-600,nan,-0,-997.94952801729085,-997.94952801729085,-300,nan,nan,-300
1,2,-300,0,-300,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-2,-300,0,-300,300,-600,600,300,-600,nan,-0,-997.79695726126738,-997.79695726126738,-300,nan,nan,-300
1,-2,-300,0,-300,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,3,-300,0,-300,300,-600,600,300,-600,nan,-0,-997.89036296110407,-997.89036296110407,-300,nan,nan,-300
1,3,-300,0,-300,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,1.0000000000000002,-300,0,-300,300,-600,600,300,-600,nan,-0,-997.96270549046187,-997.96270549046187,-300,nan,nan,-300
1,1.0000000000000002,-300,0,-300,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0.99999999999999989,-300,0,-300,300,-600,600,300,-600,nan,-0,-998.04187209301222,-998.04187209301222,-300,nan,nan,-300
1,0.99999999999999989,-300,0,-300,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,0.99999999999900002,-300,0,-300,300,-600,600,300,-600,nan,-0,-997.88621696130656,-997.88621696130656,-300,nan,nan,-300
1,0.99999999999900002,-300,0,-300,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,1.5800000000000001,-300,0,-300,300,-600,600,300,-600,nan,-0,-997.92408196701922,-997.92408196701922,-300,nan,nan,-300
1,1.5800000000000001,-300,0,-300,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-1.5800000000000001,-300,0,-300,300,-600,600,300,-600,nan,-0,-997.91818212692294,-997.91818212692294,-300,nan,nan,-300
1,-1.5800000000000001,-300,0,-300,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,3.1600000000000001,-300,0,-300,300,-600,600,300,-600,nan,-0,-998.04268902302442,-998.04268902302442,-300,nan,nan,-300
1,3.1600000000000001,-300,0,-300,300,-600,600,300,-600,0,nan,nan,nan,nan,nan,nan,-600
0,-3.1600000000000001,-300,0,-300,300,-600,600,300,-600,nan,-0,-997.92236018782273,-997.92236018782273,-300,nan,nan,-300
